"INCIDENT_ID","FIRST_OCCURENCE_DATE","LAST_OCCURENCE_DATE","REPORT_DATE","INCIDENT_ADDRESS","GEO_X","GEO_Y","DISTRICT_ID","PRECINCT_ID","OFFENSE_CODE","OFENSE_TYPE_ID","OFENSE_CATEGORY_ID","MJ_RELATION_TYPE","SIZE_QTY_LBS","SIZE_QTY_GRAMS","RECORD_CREATED_DATETIME","RECORD_UPDATED_DATETIME"
"20184912","1/3/2018 12:00:00 AM","1/3/2018 12:00:00 AM","1/3/2018 12:00:00 AM","4400 E EVANS AVE                                  ","3158749.00","1672408.00","3","314","2205    ","BURGLARY - BUSINESS NO FORCE","Burglary","INDUSTRY","","","",""
"20184942","1/3/2018 12:00:00 AM","1/3/2018 12:00:00 AM","1/3/2018 12:00:00 AM","3435 S YOSEMITE ST                                ","3173094.00","1663993.00","3","323","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018495873","7/22/2018 12:00:00 AM","7/22/2018 12:00:00 AM","7/22/2018 12:00:00 AM","2394 S BROADWAY ST                                ","3144304.00","1670510.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018497401","7/22/2018 12:00:00 AM","1/1/1900 12:00:00 AM","7/22/2018 12:00:00 AM","1410 W 41ST AVE                                   ","3139317.00","1706813.00","1","112","1205    ","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","","","",""
"2018497742","7/23/2018 12:00:00 AM","7/23/2018 12:00:00 AM","7/23/2018 12:00:00 AM","990 W 6TH AVE                                     ","3140766.00","1689518.00","3","311","0902","HOMICIDE - FAMILY","Murder","INDUSTRY","","","",""
"20185000936","10/4/2018 12:00:00 AM","1/1/1900 12:00:00 AM","10/4/2018 12:00:00 AM","3034 S EATON ST                                   ","3125170.00","1665113.00","4","423","3563    ","DRUG - MARIJUANA CULTIVATION","Drug Offenses","NON-INDUSTRY","","","",""
"20185001625","4/3/2018 12:00:00 AM","1/1/1900 12:00:00 AM","4/3/2018 12:00:00 AM","1676 N TAMARAC ST                                 ","3170170.00","1696220.00","2","223","3563    ","DRUG - MARIJUANA CULTIVATION","Drug Offenses","INDUSTRY","","","",""
"20185004341","9/18/2018 12:00:00 AM","9/22/2018 12:00:00 AM","9/22/2018 12:00:00 AM","4410 N WASHINGTON ST                              ","3146579.00","1708250.00","1","112","5211    ","EXPLOSIVE/INCENDIARY DEV - POS","Weapons Offense","INDUSTRY","","","",""
"20185004407","9/25/2018 12:00:00 AM","1/1/1900 12:00:00 AM","9/25/2018 12:00:00 AM","1290 S TENNYSON ST                                ","3128495.00","1677733.00","4","421","3563    ","DRUG - MARIJUANA CULTIVATION","Drug Offenses","NON-INDUSTRY","","","",""
"20185004419","9/25/2018 12:00:00 AM","1/1/1900 12:00:00 AM","9/25/2018 12:00:00 AM","18679 E 45TH PL                                   ","3205290.00","1709293.00","5","523","5212    ","WEAPON-BY PREV OFFENDER-POWPO","Weapons Offense","NON-INDUSTRY","","","",""
"20185004419","9/25/2018 12:00:00 AM","1/1/1900 12:00:00 AM","9/25/2018 12:00:00 AM","18679 E 45TH PL                                   ","3205290.00","1709293.00","5","523","3563    ","DRUG - MARIJUANA CULTIVATION","Drug Offenses","NON-INDUSTRY","","","",""
"20185004644","10/9/2018 12:00:00 AM","1/1/1900 12:00:00 AM","10/9/2018 12:00:00 AM","2806 W SHORT PL                                   ","3134380.00","1688510.00","4","411","3563    ","DRUG - MARIJUANA CULTIVATION","Drug Offenses","INDUSTRY","","","",""
"20185005171","11/15/2018 12:00:00 AM","1/1/1900 12:00:00 AM","11/19/2018 12:00:00 AM","4500 N JASON ST                                   ","3140782.00","1708915.00","1","112","7399    ","PUBLIC ORDER CRIMES - OTHER","All Other Crimes","INDUSTRY","","","",""
"2018503915","7/25/2018 12:00:00 AM","7/25/2018 12:00:00 AM","7/25/2018 12:00:00 AM","1660 N PEARL ST                                   ","3146341.00","1695869.00","6","621","2305    ","THEFT - ITEMS FROM VEHICLE","Theft from Motor Vehicle","INDUSTRY","","","",""
"2018505497","7/26/2018 12:00:00 AM","7/26/2018 12:00:00 AM","7/26/2018 12:00:00 AM","1568 S FEDERAL BLVD                               ","3133861.00","1675958.00","4","422","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"201850731","1/22/2018 12:00:00 AM","1/22/2018 12:00:00 AM","1/22/2018 12:00:00 AM","4105 N JASON ST                                   ","3140597.00","1706917.00","1","112","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018520120","8/1/2018 12:00:00 AM","8/1/2018 12:00:00 AM","8/1/2018 12:00:00 AM","7380 E COLFAX AVE                                 ","3167983.00","1694958.00","2","223","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2018520240","8/1/2018 12:00:00 AM","8/1/2018 12:00:00 AM","8/1/2018 12:00:00 AM","2020 S COLORADO BLVD                              ","3157519.00","1672944.00","3","314","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018520245","8/1/2018 12:00:00 AM","8/1/2018 12:00:00 AM","8/1/2018 12:00:00 AM","1911 S BROADWAY ST                                ","3144086.00","1673620.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018520250","8/1/2018 12:00:00 AM","8/1/2018 12:00:00 AM","8/1/2018 12:00:00 AM","2057 S BROADWAY ST                                ","3144170.00","1672737.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018520272","8/1/2018 12:00:00 AM","8/1/2018 12:00:00 AM","8/1/2018 12:00:00 AM","2243 N FEDERAL BLVD                               ","3133363.00","1698718.00","1","121","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018520289","8/1/2018 12:00:00 AM","8/1/2018 12:00:00 AM","8/1/2018 12:00:00 AM","3801 N JASON ST                                   ","3140598.00","1705540.00","1","112","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018533418","8/3/2018 12:00:00 AM","8/4/2018 12:00:00 AM","8/6/2018 12:00:00 AM","2209 W 32ND AVE                                   ","3136866.00","1702905.00","1","113","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2018534182","8/6/2018 12:00:00 AM","1/1/1900 12:00:00 AM","8/6/2018 12:00:00 AM","3480 S GALENA ST                                  ","3177845.00","1663780.00","3","323","3512    ","DRUG - HEROIN POSSESS","Drug Offenses","INDUSTRY","","","",""
"2018541702","8/6/2018 12:00:00 AM","8/7/2018 12:00:00 AM","8/9/2018 12:00:00 AM","543 N BRYANT ST                                   ","3135294.00","1689181.00","4","411","5707    ","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","","","",""
"2018542060","8/9/2018 12:00:00 AM","1/1/1900 12:00:00 AM","8/9/2018 12:00:00 AM","1155 S CHEROKEE ST                                ","3143076.00","1678660.00","3","313","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2018543110","8/10/2018 12:00:00 AM","8/10/2018 12:00:00 AM","8/10/2018 12:00:00 AM","1355 N SANTA FE DR                                ","3140879.00","1693841.00","1","123","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018552069","8/13/2018 12:00:00 AM","1/1/1900 12:00:00 AM","8/13/2018 12:00:00 AM","4620 N PEORIA ST                                  ","3183815.00","1709739.00","5","521","5707    ","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","","","",""
"2018560070","8/17/2018 12:00:00 AM","8/17/2018 12:00:00 AM","8/17/2018 12:00:00 AM","1568 S BROADWAY ST                                ","3144286.00","1675958.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018560102","8/17/2018 12:00:00 AM","8/17/2018 12:00:00 AM","8/17/2018 12:00:00 AM","3555 S YOSEMITE ST                                ","3173020.00","1662878.00","3","324","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018560182","8/17/2018 12:00:00 AM","1/1/1900 12:00:00 AM","8/17/2018 12:00:00 AM","7870 W QUINCY AVE                                 ","3116932.00","1657685.00","4","423","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"201856457","1/24/2018 12:00:00 AM","1/24/2018 12:00:00 AM","1/24/2018 12:00:00 AM","1055 S FOX ST                                     ","3142161.00","1679300.00","4","412","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018577489","8/24/2018 12:00:00 AM","8/24/2018 12:00:00 AM","8/24/2018 12:00:00 AM","3555 S YOSEMITE ST                                ","3173020.00","1662878.00","3","324","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018582461","8/26/2018 12:00:00 AM","8/26/2018 12:00:00 AM","8/26/2018 12:00:00 AM","4690 N BRIGHTON BLVD                              ","3149975.00","1710084.00","2","212","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018594837","8/31/2018 12:00:00 AM","8/31/2018 12:00:00 AM","8/31/2018 12:00:00 AM","6858 E EVANS AVE                                  ","3166313.00","1672406.00","3","323","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018595943","8/23/2018 12:00:00 AM","1/1/1900 12:00:00 AM","8/31/2018 12:00:00 AM","1350 S SHERIDAN BLVD                              ","3125828.00","1677226.00","4","421","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2018596153","8/25/2018 12:00:00 AM","8/30/2018 12:00:00 AM","8/31/2018 12:00:00 AM","2000 S DAHLIA ST                                  ","3160039.00","1673151.00","3","322","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"20186000131","1/3/2018 12:00:00 AM","1/3/2018 12:00:00 AM","1/4/2018 12:00:00 AM","4015 N ELATI ST                                   ","3142282.00","1706533.00","1","112","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"20186007702","8/8/2018 12:00:00 AM","8/8/2018 12:00:00 AM","8/8/2018 12:00:00 AM","6767 E 39TH AVE                                   ","3165817.00","1706380.00","2","221","2304    ","THEFT - PARTS FROM VEHICLE","Theft from Motor Vehicle","INDUSTRY","","","",""
"20186008479","8/28/2018 12:00:00 AM","8/29/2018 12:00:00 AM","8/29/2018 12:00:00 AM","660 N BRYANT ST                                   ","3135418.00","1690006.00","1","122","2305    ","THEFT - ITEMS FROM VEHICLE","Theft from Motor Vehicle","INDUSTRY","","","",""
"20186008716","9/4/2018 12:00:00 AM","9/4/2018 12:00:00 AM","9/4/2018 12:00:00 AM","577 S JASON ST                                    ","3140848.00","1682477.00","4","412","2305    ","THEFT - ITEMS FROM VEHICLE","Theft from Motor Vehicle","INDUSTRY","","","",""
"20186011512","11/25/2018 12:00:00 AM","11/25/2018 12:00:00 AM","11/25/2018 12:00:00 AM","11975 E 40TH AVE                                  ","3182912.00","1707217.00","5","512","2305    ","THEFT - ITEMS FROM VEHICLE","Theft from Motor Vehicle","INDUSTRY","","","",""
"2018602288","9/3/2018 12:00:00 AM","1/1/1900 12:00:00 AM","9/3/2018 12:00:00 AM","4935 N YORK ST                                    ","3151887.00","1711462.00","2","212","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2018604255","9/4/2018 12:00:00 AM","1/1/1900 12:00:00 AM","9/4/2018 12:00:00 AM","1126 S SHERIDAN BLVD                              ","3125821.00","1678730.00","4","421","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018604605","8/31/2018 12:00:00 AM","9/4/2018 12:00:00 AM","9/4/2018 12:00:00 AM","4785 N ELATI ST                                   ","3142364.00","1710518.00","1","112","2404    ","THEFT - OF MOTOR VEHICLE","Auto Theft","INDUSTRY","","","",""
"2018605627","9/4/2018 12:00:00 AM","9/4/2018 12:00:00 AM","9/4/2018 12:00:00 AM","2645 S SANTA FE DR                                ","3141742.00","1668660.00","3","313","2205    ","BURGLARY - BUSINESS NO FORCE","Burglary","INDUSTRY","","","",""
"2018627159","9/12/2018 12:00:00 AM","9/12/2018 12:00:00 AM","9/12/2018 12:00:00 AM","4080 N GLOBEVILLE RD                              ","3143631.00","1706694.00","1","112","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018627803","9/13/2018 12:00:00 AM","9/13/2018 12:00:00 AM","9/13/2018 12:00:00 AM","74 N FEDERAL BLVD                                 ","3133707.00","1686718.00","4","411","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2018630030","9/14/2018 12:00:00 AM","1/1/1900 12:00:00 AM","9/14/2018 12:00:00 AM","3930 BLAKE ST                                     ","3148656.00","1706544.00","2","211","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018635099","9/15/2018 12:00:00 AM","1/1/1900 12:00:00 AM","9/16/2018 12:00:00 AM","1601 CHESTNUT PL                                  ","3139627.00","1699486.00","6","612","1205    ","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","","","",""
"2018640229","9/18/2018 12:00:00 AM","9/18/2018 12:00:00 AM","9/18/2018 12:00:00 AM","2020 S COLORADO BLVD                              ","3157519.00","1672944.00","3","314","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018640250","9/18/2018 12:00:00 AM","9/18/2018 12:00:00 AM","9/18/2018 12:00:00 AM","2390 S BROADWAY ST                                ","3144264.00","1670566.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018640260","9/18/2018 12:00:00 AM","9/18/2018 12:00:00 AM","9/18/2018 12:00:00 AM","183 W ALAMEDA AVE                                 ","3142935.00","1684445.00","3","311","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018641785","9/18/2018 12:00:00 AM","9/18/2018 12:00:00 AM","9/18/2018 12:00:00 AM","3100 BLAKE ST                                     ","3145964.00","1703803.00","2","211","2305    ","THEFT - ITEMS FROM VEHICLE","Theft from Motor Vehicle","INDUSTRY","","","",""
"2018649572","9/16/2018 12:00:00 AM","1/1/1900 12:00:00 AM","9/21/2018 12:00:00 AM","11975 E 40TH AVE                                  ","3182912.00","1707217.00","5","512","2303    ","THEFT - SHOPLIFT","Larceny","INDUSTRY","","","",""
"2018661094","9/26/2018 12:00:00 AM","9/26/2018 12:00:00 AM","9/26/2018 12:00:00 AM","399 S HARRISON ST                                 ","3157075.00","1683778.00","3","311","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018663269","9/27/2018 12:00:00 AM","9/27/2018 12:00:00 AM","9/27/2018 12:00:00 AM","399 S HARRISON ST                                 ","3157075.00","1683778.00","3","311","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018663283","9/27/2018 12:00:00 AM","9/27/2018 12:00:00 AM","9/27/2018 12:00:00 AM","2001 S BROADWAY ST                                ","3144120.00","1673026.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018663301","9/27/2018 12:00:00 AM","9/27/2018 12:00:00 AM","9/27/2018 12:00:00 AM","2070 S HURON ST                                   ","3141568.00","1672612.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018663315","9/27/2018 12:00:00 AM","9/27/2018 12:00:00 AM","9/27/2018 12:00:00 AM","4820 MORRISON RD                                  ","3126979.00","1679901.00","4","412","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018666172","9/27/2018 12:00:00 AM","9/28/2018 12:00:00 AM","9/28/2018 12:00:00 AM","5077 N COLORADO BLVD                              ","3156774.00","1712483.00","2","212","2305    ","THEFT - ITEMS FROM VEHICLE","Theft from Motor Vehicle","NON-INDUSTRY","","","",""
"2018679602","10/3/2018 12:00:00 AM","10/3/2018 12:00:00 AM","10/3/2018 12:00:00 AM","3203 N QUEBEC ST                                  ","3167444.00","1703321.00","2","221","1205    ","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","","","",""
"2018680942","9/23/2018 12:00:00 AM","9/29/2018 12:00:00 AM","10/4/2018 12:00:00 AM","879 N FEDERAL BLVD                                ","3133482.00","1691405.00","1","122","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2018689549","10/8/2018 12:00:00 AM","10/8/2018 12:00:00 AM","10/8/2018 12:00:00 AM","2568 S BROADWAY ST                                ","3144350.00","1669345.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018690586","10/7/2018 12:00:00 AM","10/8/2018 12:00:00 AM","10/8/2018 12:00:00 AM","4228 N YORK ST                                    ","3152105.00","1707908.00","2","212","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2018692118","10/9/2018 12:00:00 AM","1/1/1900 12:00:00 AM","10/9/2018 12:00:00 AM","8101 E NORTHFIELD BLVD                            ","3170283.00","1711719.00","5","511","3562    ","DRUG - MARIJUANA POSSESS","Drug Offenses","NON-INDUSTRY","","","",""
"2018695009","10/8/2018 12:00:00 AM","10/8/2018 12:00:00 AM","10/10/2018 12:00:00 AM","1995 S BROADWAY ST                                ","3144121.00","1673150.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018695247","10/10/2018 12:00:00 AM","1/1/1900 12:00:00 AM","10/10/2018 12:00:00 AM","702 N WOLFF ST                                    ","3127030.00","1690682.00","1","122","3599    ","DRUG - PCS - OTHER DRUG","Drug Offenses","NON-INDUSTRY","","","",""
"2018695247","10/10/2018 12:00:00 AM","1/1/1900 12:00:00 AM","10/10/2018 12:00:00 AM","702 N WOLFF ST                                    ","3127030.00","1690682.00","1","122","3560    ","DRUG - MARIJUANA SELL","Drug Offenses","NON-INDUSTRY","","","",""
"2018697734","10/11/2018 12:00:00 AM","1/1/1900 12:00:00 AM","10/11/2018 12:00:00 AM","4567 N DEARBORN ST                                ","3191039.00","1708733.00","5","521","3560    ","DRUG - MARIJUANA SELL","Drug Offenses","NON-INDUSTRY","","","",""
"2018699043","10/12/2018 12:00:00 AM","10/12/2018 12:00:00 AM","10/12/2018 12:00:00 AM","4820 MORRISON RD                                  ","3126979.00","1679901.00","4","412","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2018699146","10/12/2018 12:00:00 AM","10/12/2018 12:00:00 AM","10/12/2018 12:00:00 AM","399 S HARRISON ST                                 ","3157075.00","1683778.00","3","311","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2018700943","10/12/2018 12:00:00 AM","1/1/1900 12:00:00 AM","10/12/2018 12:00:00 AM","15 S STEELE ST                                    ","3154360.00","1686227.00","3","311","1205    ","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","","","",""
"2018701888","10/13/2018 12:00:00 AM","10/13/2018 12:00:00 AM","10/13/2018 12:00:00 AM","2020 S BROADWAY ST                                ","3144349.00","1672869.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
